Year,Region,State,City,Product,Unit_Price,Units,Sales,Profit,Margin,Sales_Method
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,13.90670079,445.0,147168.3141,62780,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,15.69173295,125.0,246353.972,15000,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,15.97074537,175.0,257553.597,15250,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,18.29719453,25.0,138488.8428,3750,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Apparel,21.711749,75.0,79354.45962,11750,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Apparel,18.89224803,175.0,135476.6706,31000,45,In-store
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,27.85791535,400.0,170579.8135,56600,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,18.27272773,100.0,132830.0921,12000,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,19.22638295,100.0,117799.1428,9000,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,18.50306723,25.0,112179.3781,3750,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Apparel,13.75745642,50.0,175800.0806,7500,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Apparel,21.05948291,175.0,235332.4693,31000,45,In-store
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,17.32244774,445.0,63752.70103,77225,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,12.91630963,150.0,160977.6995,20750,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,17.1432356,125.0,196698.7438,15000,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,15.94416302,50.0,166096.2186,7000,35,In-store
2020,Midwest,Minnesot,Minneapo,Men's Apparel,23.21885884,75.0,147708.9047,12125,30,In-store
2020,Midwest,Minnesot,Minneapo,Women's Apparel,18.48032956,175.0,127389.5886,47050,45,In-store
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,10.07378006,425.0,133390.3786,66912,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,29.67509159,175.0,114657.9207,21000,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,15.19037274,175.0,229322.3725,18125,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,18.09239593,150.0,181857.5932,18250,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Apparel,9.240615341,150.0,202807.4327,22500,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Apparel,16.63631506,325.0,147623.7423,80787,45,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,14.35754967,550.0,134480.8964,96750,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,25.04025352,300.0,115915.0397,40350,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,29.12551401,225.0,178715.5762,27000,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,16.93960828,175.0,119299.5739,24000,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Apparel,12.04959018,200.0,123306.0481,30000,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Apparel,18.80832537,375.0,161577.4404,92062,45,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,19.59368494,525.0,64718.08487,91625,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,10.83278332,300.0,146511.6776,40350,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,17.75955337,225.0,205190.3252,27000,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,16.4686199,175.0,93831.47884,21125,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Apparel,11.3337882,150.0,72624.41021,20750,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Apparel,34.80095103,325.0,146878.2772,73625,45,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,9.278066875,450.0,79702.38959,70025,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,14.39794422,250.0,216884.09,30000,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,19.63264724,150.0,98900.01387,11750,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,16.21964201,125.0,204247.1095,10125,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Apparel,14.1375034,125.0,148560.0956,13375,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Apparel,9.440500736,200.0,176349.6363,36000,45,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,9.605490212,375.0,70969.1489,59687,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,16.18610386,200.0,138197.8438,21000,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,20.84999683,100.0,218853.0442,10500,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,17.70978314,75.0,247265.5839,9625,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Apparel,24.78717417,75.0,182827.88,10375,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Apparel,14.03671883,200.0,214052.3807,45000,45,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,9.421123052,350.0,135153.2619,61750,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,2.482736109,200.0,58778.82678,24000,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,14.1036118,145.0,204884.9396,17800,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,23.55195556,150.0,100219.5959,21000,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Apparel,13.69727413,125.0,78243.2696,20875,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Apparel,7.46949653,225.0,105445.0764,60350,45,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Street Footwear,14.51614071,475.0,154554.2002,91612,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Athletic Footwear,13.05675672,275.0,154527.3371,37237,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Street Footwear,11.3537195,225.0,156210.0606,30012,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Athletic Footwear,9.81279038,175.0,102754.0344,27875,35,Outlet
2020,Midwest,Minnesot,Minneapo,Men's Apparel,19.27228321,175.0,174918.6392,28625,30,Outlet
2020,Midwest,Minnesot,Minneapo,Women's Apparel,4.241461296,275.0,138261.1654,74650,45,Outlet
2021,South,Tennesse,Knoxvill,Men's Street Footwear,24.3458774,425.0,210900.5457,59487,40,Outlet
2021,South,Tennesse,Knoxvill,Men's Athletic Footwear,25.81947749,225.0,123672.1696,27875,35,Outlet
2021,South,Tennesse,Knoxvill,Women's Street Footwear,21.82002016,225.0,199682.2377,19625,35,Outlet
2021,South,Tennesse,Knoxvill,Women's Athletic Footwear,10.94068902,75.0,165421.372,9250,40,Outlet
2021,Midwest,Nebraska,Omaha,Men's Apparel,17.13799438,125.0,201782.3,19625,35,Outlet
2021,Midwest,Nebraska,Omaha,Women's Apparel,22.84220845,225.0,269037.9667,39875,50,Outlet
2021,Midwest,Nebraska,Omaha,Men's Street Footwear,14.8271563,475.0,96960.29965,66662,40,Outlet
2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,7.034552781,125.0,147298.9667,15375,35,Outlet
2021,Midwest,Nebraska,Omaha,Women's Street Footwear,21.28143419,175.0,206026.4904,15375,35,Outlet
2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,18.81931984,50.0,158386.2582,6500,40,Outlet
2021,Midwest,Nebraska,Omaha,Men's Apparel,20.82324775,125.0,182135.0238,19625,35,Outlet
2021,Midwest,Nebraska,Omaha,Women's Apparel,21.27212624,200.0,148834.7436,35000,50,Outlet
2020,South,Texas,Houston,Men's Street Footwear,23.75572397,775.0,119147.5199,108100,35,Outlet
2020,South,Texas,Houston,Men's Athletic Footwear,13.51192898,775.0,206037.5109,77875,20,Outlet
2020,South,Texas,Houston,Women's Street Footwear,17.04826955,775.0,216229.3552,135875,35,Outlet
2020,South,Texas,Houston,Women's Athletic Footwear,16.65543703,625.0,187492.0104,93125,30,Outlet
2020,West,Californ,San Fran,Men's Apparel,11.47477841,575.0,238634.2103,158162,50,Outlet
2020,West,Californ,San Fran,Women's Apparel,27.14744913,775.0,121069.2333,58875,15,Outlet
2020,West,Californ,San Fran,Men's Street Footwear,16.66421967,825.0,122871.531,115300,35,Outlet
2020,West,Californ,San Fran,Men's Athletic Footwear,32.29745171,725.0,173551.2549,72625,20,Outlet
2020,West,Californ,San Fran,Women's Street Footwear,18.17881436,725.0,141340.5794,126625,35,Outlet
2020,West,Californ,San Fran,Women's Athletic Footwear,13.87345323,575.0,147258.8447,86875,30,Outlet
2020,West,Californ,San Fran,Men's Apparel,9.963457729,500.0,241266.7355,137750,50,Outlet
2020,West,Californ,San Fran,Women's Apparel,23.53722876,700.0,80209.8843,52500,15,Outlet
2020,West,Californ,San Fran,Men's Street Footwear,20.87525412,850.0,128006.2478,148250,35,Outlet
2020,West,Californ,San Fran,Men's Athletic Footwear,20.9282052,700.0,154642.3997,84200,20,Outlet
2020,West,Californ,San Fran,Women's Street Footwear,16.57714799,700.0,145475.6088,147200,35,Outlet
2020,West,Californ,San Fran,Women's Athletic Footwear,26.41848151,600.0,158436.57,108600,30,Outlet
2020,West,Californ,San Fran,Men's Apparel,10.51936836,500.0,115257.522,162250,50,Outlet
2020,West,Californ,San Fran,Women's Apparel,17.32999393,700.0,68515.27378,63200,15,Outlet
2020,West,Californ,San Fran,Men's Street Footwear,17.00922256,875.0,133635.8299,183250,35,Outlet
2020,West,Californ,San Fran,Men's Athletic Footwear,18.08495068,675.0,143388.1156,87387,20,Outlet
2020,West,Californ,San Fran,Women's Street Footwear,24.59874843,725.0,113599.2341,164712,35,Outlet
2020,West,Californ,San Fran,Women's Athletic Footwear,26.05633368,625.0,168241.8659,112750,30,Outlet
2020,West,Californ,San Fran,Men's Apparel,5.316770103,525.0,82066.5372,170412,50,Outlet
2020,West,Californ,San Fran,Women's Apparel,8.449644415,700.0,204026.5818,84600,15,Outlet
2020,West,Californ,San Fran,Men's Street Footwear,19.39619452,900.0,191646.9171,216400,40,Outlet
2021,West,Californ,San Fran,Men's Athletic Footwear,18.02275059,750.0,202738.1602,121875,25,Outlet
2021,West,Californ,San Fran,Women's Street Footwear,19.23185493,750.0,239927.231,195875,40,Outlet
2021,West,Californ,San Fran,Women's Athletic Footwear,14.58415807,650.0,146945.3871,136900,35,Outlet
2021,West,Californ,San Fran,Men's Apparel,22.16906782,550.0,141336.96,196575,55,Outlet
2021,West,Californ,San Fran,Women's Apparel,19.98874732,725.0,147867.8605,116800,20,Outlet
2021,West,Californ,San Fran,Men's Street Footwear,18.14780421,975.0,152869.4095,234850,40,Outlet
2021,West,Californ,San Fran,Men's Athletic Footwear,26.44613906,825.0,137942.2206,134362,25,Outlet
2021,West,Californ,San Fran,Women's Street Footwear,20.84545974,825.0,240823.4989,214362,40,Outlet
2021,West,Californ,San Fran,Women's Athletic Footwear,15.11788383,700.0,134997.3571,147200,35,Outlet
2021,West,Californ,San Fran,Men's Apparel,21.63922539,575.0,153299.0556,205737,55,Outlet
2021,West,Californ,San Fran,Women's Apparel,20.32242229,875.0,176460.364,140000,20,Outlet
2021,West,Californ,San Fran,Men's Street Footwear,14.31597541,425.0,78213.94912,215150,35,Outlet
2021,West,Californ,San Fran,Men's Athletic Footwear,17.98167844,875.0,103644.7649,113687,20,Outlet
2021,West,Californ,San Fran,Women's Street Footwear,24.47898239,825.0,53154.33231,187362,35,Outlet
2021,West,Californ,San Fran,Women's Athletic Footwear,14.44698054,725.0,153036.4801,130350,30,Outlet
2021,West,Californ,San Fran,Men's Apparel,20.45836348,775.0,172928.5609,251037,50,Outlet
2021,West,Californ,San Fran,Women's Apparel,13.8635507,775.0,223694.3443,93200,15,Outlet
2021,West,Californ,San Fran,Men's Street Footwear,20.49342566,975.0,65808.66156,221337,35,Outlet
2021,West,Californ,San Fran,Men's Athletic Footwear,22.05253425,925.0,176412.7138,129475,20,Outlet
2021,West,Californ,San Fran,Women's Street Footwear,16.0760774,800.0,101698.0041,182200,35,Outlet
2021,West,Californ,San Fran,Women's Athletic Footwear,14.96720741,750.0,96382.53382,146875,30,Outlet
2021,West,Californ,San Fran,Men's Apparel,31.62999463,750.0,145748.2956,281625,50,Outlet
2021,West,Californ,San Fran,Women's Apparel,14.56567775,725.0,220680.9939,87800,15,Outlet
2021,West,Californ,San Fran,Men's Street Footwear,17.73813646,925.0,187064.7341,152087,30,Outlet
2021,West,Californ,San Fran,Men's Athletic Footwear,17.7910606,925.0,168420.8977,83550,15,Outlet
2021,West,Californ,San Fran,Women's Street Footwear,24.79282107,775.0,105628.3548,127262,30,Outlet
2021,West,Californ,San Fran,Women's Athletic Footwear,17.97465616,725.0,156079.5042,99987,25,Outlet
2021,West,Californ,San Fran,Men's Apparel,18.10077919,725.0,94491.00871,212712,45,Outlet
2021,West,Californ,San Fran,Women's Apparel,22.91012003,775.0,313427.9717,54425,10,Outlet
2021,West,Californ,San Fran,Men's Street Footwear,7.190786278,875.0,173496.9867,144812,30,Outlet
2021,West,Californ,San Fran,Men's Athletic Footwear,22.07066807,875.0,143837.467,78250,15,Outlet
2021,West,Californ,San Fran,Women's Street Footwear,11.30716767,700.0,153705.373,115850,30,Outlet
2021,West,Californ,San Fran,Women's Athletic Footwear,22.33930512,675.0,58467.58747,92712,25,Outlet
2021,West,Californ,San Fran,Men's Apparel,19.3762456,650.0,98336.27496,190225,45,Outlet
2021,West,Californ,San Fran,Women's Apparel,17.07602544,700.0,166068.8302,49900,10,Outlet
2021,West,Californ,San Fran,Men's Street Footwear,21.94763183,875.0,77915.26321,144812,30,Outlet
2021,West,Californ,San Fran,Men's Athletic Footwear,25.83687473,875.0,127499.0161,78250,15,Outlet
2021,West,Californ,San Fran,Women's Street Footwear,6.613718829,725.0,90594.03315,119987,30,Outlet
2021,West,Californ,San Fran,Women's Athletic Footwear,11.79477738,700.0,105702.966,96850,25,Outlet
2021,West,Californ,San Fran,Men's Apparel,16.91716188,650.0,211374.7512,190225,45,Outlet
2021,West,Californ,San Fran,Women's Apparel,16.8766921,775.0,156673.5593,54425,10,Outlet
2021,West,Californ,San Fran,Men's Street Footwear,18.80929962,975.0,188195.2933,160362,30,Outlet
2021,West,Californ,San Fran,Men's Athletic Footwear,21.90227899,975.0,104696.1582,87850,15,Outlet
2021,West,Californ,San Fran,Women's Street Footwear,16.35590487,775.0,134852.3231,127262,30,Outlet
2021,West,Californ,San Fran,Women's Athletic Footwear,19.44444204,775.0,230373.7996,106262,25,Outlet
2021,West,Californ,San Fran,Men's Apparel,23.70260361,700.0,101294.5521,204550,45,Outlet
2021,West,Californ,San Fran,Women's Apparel,9.782097669,800.0,250910.668,56600,10,Outlet
2020,Northeast,Pennsylv,Philadel,Men's Street Footwear,14.04479274,450.0,76820.28868,63575,40,Outlet
2020,Northeast,Pennsylv,Philadel,Men's Athletic Footwear,16.72042943,450.0,155345.5238,50025,25,Outlet
2020,Northeast,Pennsylv,Philadel,Women's Street Footwear,18.92928035,450.0,151336.4496,81025,40,Outlet
2020,Northeast,Pennsylv,Philadel,Women's Athletic Footwear,16.26803104,300.0,135148.2964,47350,35,Outlet
2020,West,Nevada,Las Vega,Men's Apparel,20.25292348,250.0,146105.1527,68250,55,Outlet
2020,West,Nevada,Las Vega,Women's Apparel,10.3313402,475.0,119676.2477,42137,20,Outlet
2020,West,Nevada,Las Vega,Men's Street Footwear,9.116373665,525.0,228833.7679,73837,40,Outlet
2020,West,Nevada,Las Vega,Men's Athletic Footwear,20.71950617,425.0,132893.2611,47912,25,Outlet
2020,West,Nevada,Las Vega,Women's Street Footwear,9.35398876,425.0,143029.3675,76912,40,Outlet
2020,West,Nevada,Las Vega,Women's Athletic Footwear,25.01795629,275.0,172015.3589,43237,35,Outlet
2020,West,Nevada,Las Vega,Men's Apparel,20.07553772,200.0,159836.5668,55000,55,Outlet
2020,West,Nevada,Las Vega,Women's Apparel,16.64018998,400.0,74797.24446,36800,20,Outlet
2020,West,Nevada,Las Vega,Men's Street Footwear,14.43542561,550.0,66857.82761,99475,40,Outlet
2020,West,Nevada,Las Vega,Men's Athletic Footwear,18.86874843,400.0,242029.2504,55200,25,Outlet
2020,West,Nevada,Las Vega,Women's Street Footwear,11.88733336,400.0,104142.4369,88200,40,Outlet
2020,West,Nevada,Las Vega,Women's Athletic Footwear,13.66901754,300.0,100161.9577,57650,35,Outlet
2020,West,Nevada,Las Vega,Men's Apparel,11.20014631,175.0,147305.2124,57050,55,Outlet
2020,West,Nevada,Las Vega,Women's Apparel,22.86485433,375.0,105949.0918,41062,20,Outlet
2020,West,Nevada,Las Vega,Men's Street Footwear,14.67344127,550.0,132433.3958,132300,40,Outlet
2020,West,Nevada,Las Vega,Men's Athletic Footwear,23.7160599,350.0,40805.2766,56275,25,Outlet
2020,West,Nevada,Las Vega,Women's Street Footwear,20.27384168,400.0,152858.4287,104600,40,Outlet
2020,West,Nevada,Las Vega,Women's Athletic Footwear,5.985974615,300.0,246505.9519,63800,35,Outlet
2020,West,Nevada,Las Vega,Men's Apparel,25.86668208,200.0,208361.7986,71300,55,Outlet
2020,West,Nevada,Las Vega,Women's Apparel,23.21042165,350.0,279098.2245,56800,20,Outlet
2020,West,Nevada,Las Vega,Men's Street Footwear,17.92520001,550.0,81829.91369,148300,45,Outlet
2020,West,Nevada,Las Vega,Men's Athletic Footwear,12.34232389,400.0,176067.2064,78600,30,Outlet
2020,West,Nevada,Las Vega,Women's Street Footwear,14.18065832,400.0,177062.7619,117600,45,Outlet
2020,West,Nevada,Las Vega,Women's Athletic Footwear,26.71066313,300.0,114952.1069,72800,40,Outlet
2020,West,Nevada,Las Vega,Men's Apparel,9.054786383,200.0,23941.9302,78300,60,Outlet
2020,West,Nevada,Las Vega,Women's Apparel,26.31517446,450.0,151498.9496,90600,25,Outlet
2020,West,Nevada,Las Vega,Men's Street Footwear,15.72598932,700.0,194686.6432,189200,45,Outlet
2020,West,Nevada,Las Vega,Men's Athletic Footwear,9.192723182,550.0,120190.7519,107575,30,Outlet
2020,West,Nevada,Las Vega,Women's Street Footwear,10.72762298,550.0,109759.8974,160575,45,Outlet
2020,West,Nevada,Las Vega,Women's Athletic Footwear,13.83790283,425.0,206604.9252,102550,40,Outlet
2020,West,Nevada,Las Vega,Men's Apparel,16.75934414,300.0,56702.10219,117950,60,Outlet
2020,West,Nevada,Las Vega,Women's Apparel,24.9506477,600.0,124477.1413,120800,25,Outlet
2020,West,Nevada,Las Vega,Men's Street Footwear,18.20784888,750.0,160276.527,180500,40,Outlet
2020,West,Nevada,Las Vega,Men's Athletic Footwear,23.52686293,600.0,201320.1185,97900,25,Outlet
2020,West,Nevada,Las Vega,Women's Street Footwear,16.20522307,550.0,153235.5961,143575,40,In-store
2020,West,Nevada,Las Vega,Women's Athletic Footwear,13.84570788,450.0,67515.21622,94700,35,In-store
2020,West,Nevada,Las Vega,Men's Apparel,8.815551663,500.0,133190.0044,178250,55,In-store
2020,West,Nevada,Las Vega,Women's Apparel,20.62782593,500.0,143302.1986,80000,20,In-store
2020,West,Nevada,Las Vega,Men's Street Footwear,18.93760459,700.0,188616.4396,182550,40,In-store
2020,West,Nevada,Las Vega,Men's Athletic Footwear,22.76813644,650.0,108612.6515,113550,25,In-store
2020,West,Nevada,Las Vega,Women's Street Footwear,24.94312146,525.0,140276.9323,136412,40,In-store
2020,West,Nevada,Las Vega,Women's Athletic Footwear,25.60199898,475.0,109255.6641,108087,35,In-store
2020,West,Nevada,Las Vega,Men's Apparel,21.64537052,475.0,105714.7399,195562,55,In-store
2020,West,Nevada,Las Vega,Women's Apparel,23.34071059,400.0,131042.5437,64200,20,In-store
2020,West,Nevada,Las Vega,Men's Street Footwear,10.24718477,600.0,186919.8727,126600,35,In-store
2020,West,Nevada,Las Vega,Men's Athletic Footwear,16.71187859,600.0,48077.61432,78900,20,In-store
2020,West,Nevada,Las Vega,Women's Street Footwear,14.25865872,450.0,159354.6469,94700,35,In-store
2020,West,Nevada,Las Vega,Women's Athletic Footwear,3.517101932,400.0,96028.15107,72400,30,In-store
2020,West,Nevada,Las Vega,Men's Apparel,20.81140523,400.0,113022.9832,140800,50,In-store
2020,West,Nevada,Las Vega,Women's Apparel,22.2449733,450.0,127169.5724,50375,15,In-store
2020,West,Nevada,Las Vega,Men's Street Footwear,15.11158727,550.0,160413.6233,115300,35,In-store
2020,West,Nevada,Las Vega,Men's Athletic Footwear,11.06517995,550.0,111634.492,71575,20,In-store
2020,West,Nevada,Las Vega,Women's Street Footwear,14.10637021,375.0,163326.6371,78250,35,In-store
2020,West,Nevada,Las Vega,Women's Athletic Footwear,25.08146912,350.0,111963.3616,63100,30,In-store
2020,West,Nevada,Las Vega,Men's Apparel,17.50483261,325.0,128294.3346,113275,50,In-store
2020,West,Nevada,Las Vega,Women's Apparel,25.24107302,375.0,112827.4372,42812,15,In-store
2020,West,Nevada,Las Vega,Men's Street Footwear,15.0148268,575.0,238592.9174,120450,35,In-store
2020,West,Nevada,Las Vega,Men's Athletic Footwear,26.91700145,575.0,210822.2255,74737,20,In-store
2020,West,Nevada,Las Vega,Women's Street Footwear,9.706132866,425.0,97357.00902,89550,35,In-store
2020,West,Nevada,Las Vega,Women's Athletic Footwear,25.5257549,400.0,182985.4247,72400,30,In-store
2020,West,Nevada,Las Vega,Men's Apparel,16.87441944,350.0,273726.7923,122450,50,In-store
2020,West,Nevada,Las Vega,Women's Apparel,21.68516014,475.0,177992.1295,53562,15,In-store
2020,West,Nevada,Las Vega,Men's Street Footwear,21.66972597,675.0,169592.5984,141050,35,In-store
2020,West,Nevada,Las Vega,Men's Athletic Footwear,19.08248095,675.0,194533.4075,87387,20,In-store
2020,West,Nevada,Las Vega,Women's Street Footwear,17.95382089,475.0,165060.7177,99850,35,In-store
2020,West,Nevada,Las Vega,Women's Athletic Footwear,16.99312076,475.0,300556.2334,85850,30,In-store
2020,West,Nevada,Las Vega,Men's Apparel,21.75733882,400.0,127493.9025,140800,50,In-store
2020,West,Nevada,Las Vega,Women's Apparel,10.35152652,500.0,95939.10208,56750,15,In-store
2020,West,Nevada,Las Vega,Men's Street Footwear,25.98163178,425.0,116080.0383,44275,35,In-store
2020,West,Nevada,Las Vega,Men's Athletic Footwear,21.53131067,425.0,126988.1047,34700,20,In-store
2020,West,Nevada,Las Vega,Women's Street Footwear,24.72806437,425.0,188650.9532,59700,35,In-store
2020,West,Nevada,Las Vega,Women's Athletic Footwear,25.9681488,275.0,106931.9029,33100,30,In-store
2020,West,Colorado,Denver,Men's Apparel,19.23059373,225.0,139612.2023,50012,50,In-store
2020,West,Colorado,Denver,Women's Apparel,17.92054195,475.0,152953.9343,28900,15,In-store
2020,West,Colorado,Denver,Men's Street Footwear,13.98796738,525.0,184966.5908,55575,35,In-store
2020,West,Colorado,Denver,Men's Athletic Footwear,13.30515412,425.0,159941.6478,34700,20,In-store
2020,West,Colorado,Denver,Women's Street Footwear,19.8340319,425.0,154490.2649,59700,35,In-store
2020,West,Colorado,Denver,Women's Athletic Footwear,15.92715926,275.0,195894.2589,33100,30,In-store
2020,West,Colorado,Denver,Men's Apparel,19.61930933,200.0,186580.9548,45000,50,In-store
2020,West,Colorado,Denver,Women's Apparel,28.01372263,400.0,233431.9754,24600,15,In-store
2020,West,Colorado,Denver,Men's Street Footwear,9.502478689,550.0,120415.6052,77200,35,In-store
2020,West,Colorado,Denver,Men's Athletic Footwear,19.73802407,400.0,44059.35154,40000,20,In-store
2020,West,Colorado,Denver,Women's Street Footwear,21.2385593,400.0,170135.4457,77200,35,In-store
2020,West,Colorado,Denver,Women's Athletic Footwear,12.64478689,300.0,209777.3844,49650,30,In-store
2020,West,Colorado,Denver,Men's Apparel,13.53386297,150.0,167801.6214,45000,50,In-store
2020,West,Colorado,Denver,Women's Apparel,22.70652022,350.0,155368.5837,28925,15,In-store
2020,West,Colorado,Denver,Men's Street Footwear,22.76619158,525.0,161904.4695,110150,35,In-store
2020,West,Colorado,Denver,Men's Athletic Footwear,15.73323228,325.0,154358.6451,42112,20,In-store
2020,West,Colorado,Denver,Women's Street Footwear,30.52872635,375.0,220125.0526,85437,35,In-store
2020,West,Colorado,Denver,Women's Athletic Footwear,13.94436327,275.0,257595.2531,49650,30,In-store
2020,West,Colorado,Denver,Men's Apparel,23.5336115,175.0,211626.7443,56137,50,In-store
2020,West,Colorado,Denver,Women's Apparel,12.01191389,325.0,180635.3679,39600,15,In-store
2020,West,Colorado,Denver,Men's Street Footwear,11.30894397,525.0,161611.3747,157150,50,In-store
2020,West,Colorado,Denver,Men's Athletic Footwear,23.40758991,375.0,192745.2637,85437,35,In-store
2020,West,Colorado,Denver,Women's Street Footwear,14.86152759,375.0,74258.8462,121437,50,In-store
2020,West,Colorado,Denver,Women's Athletic Footwear,24.80850792,275.0,112000.3383,74650,45,In-store
2020,West,Colorado,Denver,Men's Apparel,21.78230754,175.0,104374.4354,73137,65,In-store
2020,West,Colorado,Denver,Women's Apparel,22.56999483,475.0,98352.07073,114800,30,In-store
2020,West,Colorado,Denver,Men's Street Footwear,11.97261247,725.0,98436.3367,217350,50,In-store
2020,West,Colorado,Denver,Men's Athletic Footwear,23.2897212,575.0,149688.9303,130737,35,In-store
2020,West,Colorado,Denver,Women's Street Footwear,20.30838548,575.0,123224.3252,186737,50,In-store
2020,West,Colorado,Denver,Women's Athletic Footwear,24.21561294,450.0,192891.0557,131925,45,In-store
2020,West,Colorado,Denver,Men's Apparel,20.734659,325.0,85904.77679,147275,65,In-store
2020,West,Colorado,Denver,Women's Apparel,23.71678166,625.0,170368.4628,159312,30,In-store
2020,West,Colorado,Denver,Men's Street Footwear,23.38210478,775.0,104023.9944,226037,45,In-store
2020,West,Colorado,Denver,Men's Athletic Footwear,20.80675003,625.0,185110.5702,131375,30,In-store
2020,West,Colorado,Denver,Women's Street Footwear,14.30147299,575.0,164032.1574,181025,45,In-store
2020,West,Colorado,Denver,Women's Athletic Footwear,26.57221591,475.0,232180.8968,123087,40,In-store
2020,West,Colorado,Denver,Men's Apparel,27.85241289,525.0,148046.1294,220675,60,In-store
2020,West,Colorado,Denver,Women's Apparel,19.33316469,525.0,196624.2078,111462,25,In-store
2020,West,Colorado,Denver,Men's Street Footwear,18.04170364,725.0,161374.8046,228075,45,In-store
2020,West,Colorado,Denver,Men's Athletic Footwear,20.05034136,675.0,134900.5889,151062,30,In-store
2020,West,Colorado,Denver,Women's Street Footwear,23.36067848,550.0,55025.58057,173850,45,In-store
2020,West,Colorado,Denver,Women's Athletic Footwear,9.059319417,500.0,113634.2323,140500,40,In-store
2020,West,Colorado,Denver,Men's Apparel,19.94732522,500.0,61956.63256,225750,60,In-store
2020,West,Colorado,Denver,Women's Apparel,12.17219336,400.0,50616.66518,80200,25,In-store
2020,West,Colorado,Denver,Men's Street Footwear,17.19926216,600.0,114964.7567,156900,40,In-store
2020,West,Colorado,Denver,Men's Athletic Footwear,18.01333745,600.0,227446.9832,105200,25,In-store
2020,West,Colorado,Denver,Women's Street Footwear,25.06179906,450.0,76540.33203,117925,40,In-store
2020,West,Colorado,Denver,Women's Athletic Footwear,17.68865281,400.0,169610.703,91600,35,In-store
2020,West,Colorado,Denver,Men's Apparel,19.89505519,400.0,126310.4829,165000,55,In-store
2020,West,Colorado,Denver,Women's Apparel,16.92240767,425.0,159297.1183,59975,20,In-store
